2023-09-10 09:29:30.650 [main] INFO  com.rs.mv.mvvs.Startup - [LSP:100101]ROCKET MV BASIC EXTENSION to start
2023-09-10 09:29:30.667 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100102]start pip server
2023-09-10 09:29:30.731 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100103]ROCKET MV BASIC EXTENSION start successful
2023-09-10 09:29:30.767 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:200101]load all workspace folders start
2023-09-10 09:29:30.768 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:20010201]root uri: file:///c%3A/Users/dtghgthf/Documents/PlatformIO/Projects/ESP32IntelligentPlant
2023-09-10 09:29:30.769 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200103]workspace contains workspace folder: file:///c%3A/Users/dtghgthf/Documents/PlatformIO/Projects/ESP32IntelligentPlant
2023-09-10 09:29:30.780 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200104]workspace folder will be cached: file:///c%3A/Users/dtghgthf/Documents/PlatformIO/Projects/ESP32IntelligentPlant
2023-09-10 09:29:30.781 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010101]config load start
2023-09-10 09:29:30.782 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010102]project config path is : C:/Users/dtghgthf/Documents/PlatformIO/Projects/ESP32IntelligentPlant/.rmv/config
2023-09-10 09:29:30.782 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010103]resource config path is : /
2023-09-10 09:29:30.782 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010104]user config path is : C:/Users/dtghgthf
2023-09-10 09:29:30.789 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010105]config load end
2023-09-10 09:29:30.791 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020101]documentation load start
2023-09-10 09:29:30.791 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.SystemDocReader - [framework:30020102]system documentation path: /documentation/UNIVERSE/
2023-09-10 09:29:30.793 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.ProjectDocReader - [framework:30020103]project documentation brief file: C:\Users\dtghgthf\Documents\PlatformIO\Projects\ESP32IntelligentPlant\.rmv\documentation\UNIVERSE\custom.json
2023-09-10 09:29:30.793 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.UserDocReader - [framework:30020104]user documentation brief file: C:\Users\dtghgthf\documentation\UNIVERSE\custom.json
2023-09-10 09:29:30.833 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020105]documentation load end
2023-09-10 09:29:30.836 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030101]convertors for folder(C:/Users/dtghgthf/Documents/PlatformIO/Projects/ESP32IntelligentPlant) load start
2023-09-10 09:29:30.839 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030102]comment convertor load finish
2023-09-10 09:29:30.911 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030103]keyword convertor load finish
2023-09-10 09:29:30.913 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030104]operator convertor load finish
2023-09-10 09:29:30.914 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030105]function name convertor load finish
2023-09-10 09:29:30.914 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030106]atVariable convertor load finish
2023-09-10 09:29:30.914 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030107]convertors for folder(C:/Users/dtghgthf/Documents/PlatformIO/Projects/ESP32IntelligentPlant) load end
2023-09-10 09:29:30.915 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.CapabilityConfig - [framework:30010301]capabilities file(C:/Users/dtghgthf/Documents/PlatformIO/Projects/ESP32IntelligentPlant/config/capability) doesn't exist or read error, default config will take effect
